subsystem,level_1,value,ci_low,ci_upp,fit,predicted
Metabolic:Aliphatic open-chain ketones metabolism,PPutida_1,-1.2226116358462635,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:Aliphatic open-chain ketones metabolism,PPutida_2,-0.5891258289415342,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:Aliphatic open-chain ketones metabolism,PPutida_4,-0.2925943291599982,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:Biomass and maintenance functions,PPutida_1,0.3192365326876921,-0.4387853245725348,0.674381754163239,0.11779821479535209,0.38160917807491757
Metabolic:Biomass and maintenance functions,PPutida_2,0.13347535494826848,-0.4387853245725348,0.674381754163239,0.11779821479535209,0.38160917807491757
Metabolic:Biomass and maintenance functions,PPutida_4,0.2492084503689831,-0.4387853245725348,0.674381754163239,0.11779821479535209,0.38160917807491757
Metabolic:Murein Recycling,PPutida_1,-0.15970232372479307,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:Murein Recycling,PPutida_2,-0.25161385035113143,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:Murein Recycling,PPutida_4,-0.18509739130396247,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alanine_and_Aspartate_Metabolism,PPutida_1,0.5123287801743112,-0.43741874829568506,0.6757956816769868,0.11918846669065083,0.393197928485553
Metabolic:S_Alanine_and_Aspartate_Metabolism,PPutida_2,0.47284642679204225,-0.43741874829568506,0.6757956816769868,0.11918846669065083,0.393197928485553
Metabolic:S_Alanine_and_Aspartate_Metabolism,PPutida_4,0.4171283732122666,-0.43741874829568506,0.6757956816769868,0.11918846669065083,0.393197928485553
Metabolic:S_Alginate_biosynthesis,PPutida_1,0.13458978620408854,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alginate_biosynthesis,PPutida_2,0.13468156778631002,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alginate_biosynthesis,PPutida_4,0.09237279810826801,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon,PPutida_1,0.6079652935221627,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon,PPutida_2,0.5139039412813359,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon,PPutida_4,0.3131894205111481,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,PPutida_1,-0.45893926510853406,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,PPutida_2,-0.17279789649458133,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Ascorbate_and_Aldarate_Metabolism,PPutida_4,-0.027089997043727703,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Butanediol_Metabolism,PPutida_1,-0.5114793110425564,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Butanediol_Metabolism,PPutida_2,-0.3906790759154157,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Butanediol_Metabolism,PPutida_4,-0.3713410634336054,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Fructose_Metabolism,PPutida_1,0.41127769873116005,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Fructose_Metabolism,PPutida_2,0.14152079815707758,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Fructose_Metabolism,PPutida_4,0.10556717503448779,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Levulinate_Metabolism,PPutida_1,-0.9173485678579602,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Levulinate_Metabolism,PPutida_2,-0.6107204425363678,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Levulinate_Metabolism,PPutida_4,-0.4489749720160042,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon__Propanoate_Metabolism,PPutida_1,0.18286355355388842,-0.48466941184216594,0.6287058605405109,0.07201822434917249,2.89298239965986e-16
Metabolic:S_Alternate_Carbon__Propanoate_Metabolism,PPutida_2,0.07365073871703003,-0.48466941184216594,0.6287058605405109,0.07201822434917249,2.89298239965986e-16
Metabolic:S_Alternate_Carbon__Propanoate_Metabolism,PPutida_4,0.059803857444408,-0.48466941184216594,0.6287058605405109,0.07201822434917249,2.89298239965986e-16
Metabolic:S_Alternate_Carbon__Ribose_Metabolism,PPutida_1,0.8513590655913116,-0.439055973844145,0.674102108333966,0.1175230672449105,0.37931562515911305
Metabolic:S_Alternate_Carbon__Ribose_Metabolism,PPutida_2,0.7613640883731655,-0.439055973844145,0.674102108333966,0.1175230672449105,0.37931562515911305
Metabolic:S_Alternate_Carbon__Ribose_Metabolism,PPutida_4,0.6564717642430233,-0.439055973844145,0.674102108333966,0.1175230672449105,0.37931562515911305
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,PPutida_1,-0.025363926373821157,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,PPutida_2,-0.005079002702884284,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism,PPutida_4,-0.09955486267100515,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,PPutida_1,0.2305638849151116,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,PPutida_2,0.1896129268576462,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism,PPutida_4,0.04527406066834333,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,PPutida_1,0.28671534201561755,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,PPutida_2,0.015866135313468237,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism,PPutida_4,-0.005964171639316246,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,PPutida_1,-0.23206334492543035,-0.4846636264097762,0.6287114079489905,0.07202389076960712,4.7233693664638574e-05
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,PPutida_2,-0.0025672733288626503,-0.4846636264097762,0.6287114079489905,0.07202389076960712,4.7233693664638574e-05
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Ectoine_Metabolism,PPutida_4,-0.03221403879640273,-0.4846636264097762,0.6287114079489905,0.07202389076960712,4.7233693664638574e-05
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,PPutida_1,-0.6936807006168564,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,PPutida_2,-0.24328348886119072,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Hydroxy_proline_metabolism,PPutida_4,0.013522191194925792,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,PPutida_1,0.014536710298196424,-0.484624676124335,0.6287487570826115,0.07206204047913824,0.00036523898715812867
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,PPutida_2,0.048054421223935835,-0.484624676124335,0.6287487570826115,0.07206204047913824,0.00036523898715812867
Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism,PPutida_4,0.023984145350744775,-0.484624676124335,0.6287487570826115,0.07206204047913824,0.00036523898715812867
Metabolic:S_Arginine_and_Proline_Metabolism,PPutida_1,-0.21787882910395412,-0.45403456325731706,0.6588195369494032,0.10239248684604306,0.2531913448013808
Metabolic:S_Arginine_and_Proline_Metabolism,PPutida_2,-0.20042588483900553,-0.45403456325731706,0.6588195369494032,0.10239248684604306,0.2531913448013808
Metabolic:S_Arginine_and_Proline_Metabolism,PPutida_4,-0.3485449480498466,-0.45403456325731706,0.6588195369494032,0.10239248684604306,0.2531913448013808
Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,PPutida_1,-0.06512172918353488,-0.484663626409776,0.6287114079489907,0.07202389076960733,4.723369366627776e-05
Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,PPutida_2,-0.02540921128221357,-0.484663626409776,0.6287114079489907,0.07202389076960733,4.723369366627776e-05
Metabolic:S_Aromatic_Compounds_Degradation__B_Ketoadipate_pathway,PPutida_4,-0.057945693849977074,-0.484663626409776,0.6287114079489907,0.07202389076960733,4.723369366627776e-05
Metabolic:S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,PPutida_1,-0.5337557057537088,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,PPutida_2,-0.19947496708479295,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Gallic_acid_Metabolism,PPutida_4,-0.10371545842616728,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Homogentisate_pathway,PPutida_1,-0.05154523549476778,-0.4812540571349896,0.6319896707331257,0.0753678067990681,0.027921181134836087
Metabolic:S_Aromatic_Compounds_Degradation__Homogentisate_pathway,PPutida_2,-0.059695400813331564,-0.4812540571349896,0.6319896707331257,0.0753678067990681,0.027921181134836087
Metabolic:S_Aromatic_Compounds_Degradation__Homogentisate_pathway,PPutida_4,-0.08525144643852459,-0.4812540571349896,0.6319896707331257,0.0753678067990681,0.027921181134836087
Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,PPutida_1,-0.5468959682650129,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,PPutida_2,-0.25961158252906896,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Nicotinic_acid_pathway,PPutida_4,-0.07333958140425166,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,PPutida_1,-0.7389683280116055,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,PPutida_2,-0.24868316975334837,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Phenylacetyl_CoA_Catabolom,PPutida_4,-0.127212444764139,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Aromatic_Compounds_Degradation__Toluene_Pathway,PPutida_1,-0.524686458126114,-0.4730910653142359,0.6399117579881879,0.08341034633697603,0.09496153812888584
Metabolic:S_Aromatic_Compounds_Degradation__Toluene_Pathway,PPutida_2,-0.08873347268621525,-0.4730910653142359,0.6399117579881879,0.08341034633697603,0.09496153812888584
Metabolic:S_Aromatic_Compounds_Degradation__Toluene_Pathway,PPutida_4,-0.16963914430678204,-0.4730910653142359,0.6399117579881879,0.08341034633697603,0.09496153812888584
Metabolic:S_Butanoate_Metabolism,PPutida_1,0.28419295056027444,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Butanoate_Metabolism,PPutida_2,0.23058573873689914,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Butanoate_Metabolism,PPutida_4,0.4515458844005453,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Cell_Envelope_Biosynthesis,PPutida_1,0.2868118846489149,-0.4782541532790717,0.6348889338131279,0.0783173902670281,0.052508082789934914
Metabolic:S_Cell_Envelope_Biosynthesis,PPutida_2,0.16137425519372176,-0.4782541532790717,0.6348889338131279,0.0783173902670281,0.052508082789934914
Metabolic:S_Cell_Envelope_Biosynthesis,PPutida_4,0.18690692717536642,-0.4782541532790717,0.6348889338131279,0.0783173902670281,0.052508082789934914
Metabolic:S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,PPutida_1,0.3586553761615322,-0.4824616748820305,0.6308265077802235,0.07418241644909654,0.018040099187420975
Metabolic:S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,PPutida_2,0.24598081180425846,-0.4824616748820305,0.6308265077802235,0.07418241644909654,0.018040099187420975
Metabolic:S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_,PPutida_4,0.16551095641449062,-0.4824616748820305,0.6308265077802235,0.07418241644909654,0.018040099187420975
Metabolic:S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,PPutida_1,-0.34846154632585014,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,PPutida_2,-0.1205643018451583,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Cell_Envelope_Biosynthesis__Cellulose_Metabolism,PPutida_4,-0.08001198171808856,-0.484669411842166,0.6287058605405109,0.07201822434917245,0.0
Metabolic:S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,PPutida_1,0.45180145094708524,-0.4822460679292031,0.6310340124382423,0.07439397225451957,0.01980356912783898
Metabolic:S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,PPutida_2,0.24594499667425723,-0.4822460679292031,0.6310340124382423,0.07439397225451957,0.01980356912783898
Metabolic:S_Cell_Envelope_Biosynthesis__LPS_Biosynthesis,PPutida_4,0.3018563020240244,-0.4822460679292031,0.6310340124382423,0.07439397225451957,0.01980356912783898
Metabolic:S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,PPutida_1,0.4300527181787349,-0.48118151005014387,0.6320596190888227,0.0754390545193394,0.028515082175606426
Metabolic:S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,PPutida_2,0.26527320126693815,-0.48118151005014387,0.6320596190888227,0.0754390545193394,0.028515082175606426
Metabolic:S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis,PPutida_4,0.29416839067827405,-0.48118151005014387,0.6320596190888227,0.0754390545193394,0.028515082175606426
Metabolic:S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,PPutida_1,0.017461349318516155,-0.4792789464751767,0.6338969460986887,0.07730899981175604,0.044102422389735434
Metabolic:S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,PPutida_2,0.04497352147735767,-0.4792789464751767,0.6338969460986887,0.07730899981175604,0.044102422389735434
Metabolic:S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis,PPutida_4,0.032457271681277274,-0.4792789464751767,0.6338969460986887,0.07730899981175604,0.044102422389735434
Metabolic:S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,PPutida_1,0.13889187866663502,-0.4777776788028165,0.6353507134253595,0.07878651731127151,0.05641859443534275
Metabolic:S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,PPutida_2,-0.03398322203244134,-0.4777776788028165,0.6353507134253595,0.07878651731127151,0.05641859443534275
Metabolic:S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis,PPutida_4,-0.010513619024511214,-0.4777776788028165,0.6353507134253595,0.07878651731127151,0.05641859443534275
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis,PPutida_1,0.1341894895335212,-0.48465784163278486,0.6287169547804473,0.07202955657383121,9.446225077034374e-05
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis,PPutida_2,-0.009472452345968765,-0.48465784163278486,0.6287169547804473,0.07202955657383121,9.446225077034374e-05
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis,PPutida_4,-0.05120176213175598,-0.48465784163278486,0.6287169547804473,0.07202955657383121,9.446225077034374e-05
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,PPutida_1,0.5293687992660503,-0.48458269910708984,0.6287890111360785,0.07210315601449432,0.0007079665740454405
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,PPutida_2,0.27212001152567844,-0.48458269910708984,0.6287890111360785,0.07210315601449432,0.0007079665740454405
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Biotin_Biosynthesis,PPutida_4,0.28791605539122317,-0.48458269910708984,0.6287890111360785,0.07210315601449432,0.0007079665740454405
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,PPutida_1,0.6544597923165976,-0.4845249723182471,0.6288443729273038,0.07215970030452831,0.0011793039385664494
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,PPutida_2,0.32403605816643205,-0.4845249723182471,0.6288443729273038,0.07215970030452831,0.0011793039385664494
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__FeS_clusters_metabolism,PPutida_4,0.3172723278730789,-0.4845249723182471,0.6288443729273038,0.07215970030452831,0.0011793039385664494
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,PPutida_1,0.095430116017562,-0.48413030066812657,0.6292230125840768,0.07254635595797512,0.0044023571692858
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,PPutida_2,0.0290733047231352,-0.48413030066812657,0.6292230125840768,0.07254635595797512,0.0044023571692858
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Folate_Biosynthesis,PPutida_4,0.030932431374324203,-0.48413030066812657,0.6292230125840768,0.07254635595797512,0.0044023571692858
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,PPutida_1,0.1424704555770685,-0.48451343478817355,0.6288554383925714,0.07217100180219894,0.0012735100577699044
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,PPutida_2,-0.02268107126911838,-0.48451343478817355,0.6288554383925714,0.07217100180219894,0.0012735100577699044
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Molybdopterin_Biosynthesis,PPutida_4,0.04188834394891665,-0.48451343478817355,0.6288554383925714,0.07217100180219894,0.0012735100577699044
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,PPutida_1,0.5887625455616818,-0.484357752266973,0.6290047710787577,0.07232350940589237,0.002544770727080139
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,PPutida_2,0.43555522702012595,-0.484357752266973,0.6290047710787577,0.07232350940589237,0.002544770727080139
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Nicotinamide_Biosynthesis,PPutida_4,0.26766144882255216,-0.484357752266973,0.6290047710787577,0.07232350940589237,0.002544770727080139
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,PPutida_1,0.36940679296463225,-0.4484690796297769,0.6644538431724724,0.10799238177134773,0.29987050045266267
Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate,PPutida_2,0.2803903301745642,-0.4484690796297769,0.6644538431724724,0.10799238177134773,0.29987050045266267
